review_file_id,comments,score
717.json,attempt understand visualize deep net representing ascends level high level network shown previously lower level local image feature based whereas higher level correspond abstract property object identity semantic space find higher level node semantically selective whereas level node diffuse seems like good attempt tease apart deep representation perhaps important finding color figure prominently level network performance gray scale image significantly diminished measure proposed sensible still based image shown network really want know function node computing space possible image activate unit course difficult problem nice getting closer understanding answer color analysis think brings closer semantic analysis nice sure insight gain,6
469.json,detail implementation sparse full convolution work potential speed various sparsity level cnns first contribution engineering make source code available greatly appreciated second contribution perhaps interesting pruning method focused saving memory modest speed gain imbuing knowledge running speed pruning algorithm seems like proper tackle problem build evaluate thoroughly seems idea could used pruning existing model also building architecture selecting layer parameter achieve optimal throughput rate could make nice direction future work point missing discussion transferable performance gpus make technique easier adopt broadly area improvement point figure hard distinguish small circle small square overall figure could made bigger specifying whether base learning rate section start rate annealing schedule typo punning spare,6
469.json,provide well engineered solution exploiting sparsity convolutional layer deep network recasting sparse matrix vector multiplication lead nice speedup analysis possible also useful practitioner main concern research aspect seems rather minimal mostly performance engineering comparison upto area chair decide well fit iclr,5
310.json,thank interesting read pro tackle crucial problem understanding communication agent application reinforcement learning explored approach brings back basic question problem solving approach machine similar human task simple enough make post learning analysis intuitive interesting informed agent made multiple symbol transmit message agnostic agent relied symbol con task effectively boil image classification image sent different category symbol used effectively image class second agent learns assign either image mean approach boil transfer learning problem could probably trained much faster reinforcement learning algorithm,6
310.json,train natural language system putting multiple agent within interactive referential communication game nice mention although seemingly much previous work using multi agent game teach communication certainly seems like direction worth pursuing moreover approach switching game supervised learning experiment described section suggested section seems particularly fruitful note clarity believe network connection omitted however given rather highly customized architecture slightly hard follow description section shorthand diagram add confusion diagram probably need fine tuned least especially misunderstanding caption must still added help reader interpret figure overall framework section great seems quite effective useful various way reasonable expect interesting future variation work well caveat quite confident understood confidence score feel sufficiently familiar closely related literature accurately ass place work within context,6
310.json,referential game proposed agent agent observe image first agent called sender receive binary target variable must send symbol message second agent called receiver agent recover target agent reward receiver agent predict target proposes parametrize agent neural network pretrained representation image feature vector train using reinforce setting shown agent converge optimal policy learned communication symbolic code transmitted sender receiver meaningful concept addition present experiment variant game grounded different image class setting agent appear learn even meaningful concept finally multi game setup proposed sender agent alternating playing game playing supervised learning task classifying image surprisingly anchored supervised learning task symbolic communication even meaningful concept learning shared representation communication multi agent setup interesting research direction explore much harder task compared standard supervised learning single agent reinforcement learning task justifies starting relatively simple task best knowledge approach first learning communication agent grounding communication human language novel remark alternative paradigm standard sequence sequence model tend focus statistical property language rather functional aspect believe contribution proposed task framework analysis visualization communicated token represent useful stepping stone future work reason think accepted comment target incorporated sender network please clarify table table percentage value differently first percentage seem written interval second interval please correct perhaps related table column chance purity seems extremely small value assume mistake assest ass usufal usual,6
740.json,present architecture parallelize optimization nested function based method auxiliary coordinate carreira perpinan wang method decomposes optimization training individual layer updating auxiliary coordinate focus binary autoencoders proposes partition data onto several machine allowing parameter move machine relatively good speedup factor reported especially larger datasets theoretical performance presented match experiment main concern even though method presented general framework nested function experiment focus restricted family model binary autoencoders linear kernel encoders linear decoder component speedup factor encouraging hard sense importance binary autoencoder considered well studied researcher widely used encourage apply framework generic architecture problem question framework apply form generic multi layer neural network experimental useful implication applying framework component encoder decoder linear component desired plot performance function time different setup demonstrate speedup convergence seems focus speedup factor iteration example increasing mini batch size improve speed iteration hurt convergence speed consider scenario dataset storing data auxiliary variable multiple machine simultaneously possible cite arxiv manuscript title multiple time please make self contained include supplementary material appendix believe without applying framework generic architecture beyond binary autoencoders appeal wide audience iclr hence weak reject,4
605.json,propose variational autoencoder specific form tree generating generative tree seems reasonable fully motivated previous reference suggest tree specification clear motivation extension beyond given beyond sentence provided given tree natural specify tree encoder posterior distribution respect structure prior posterior distribution couple tree distant variable fact good reason form general network could compared approach provides sensible differentiable function encoding network test indicative similar tested approach clear best evaluation metric ought significance work well significant future currently somewhat preliminary lack motivation chooses tree structured encoder without particular motivation lacking wider comparison also lack current motivation comparison tractable model need variational autoencoder originality original moment clear originality necessary clarity good experiment sensible extensive conclusive,2
384.json,look problem locating answer question text task answer always part input text proposes combine existing work match lstm relate question text representation pointer predict location answer text strength suggested approach make sense task achieves good performance although mention recent concurrent work achieve better evaluated squad dataset achieves significant improvement prior work weakness unclear well applicable problem scenario answer subset input text experimental evaluation clear table used ensemble although achieves best performance interested approach generalizes datasets minor discussion point task approach seem similarity locating query image visual question answering might want consider pointing related work direction wondering much task seen guided extractive summarization question guide summarization process page last paragraph missing searching summary present interesting combination approach task answer extraction novelty moderate experimental encouraging remains unclear well approach generalizes scenario seems rather artificial task,5
445.json,discussed multiple concurrent contribution different package submission part difficult disentangle despite fact impressive system learning natural feedback online fashion best knowledge quality result achieved particular close full supervision reached case le constraint setting several point raised turn addressed formalisation task learning dialogue precise declare success answer partially satisfying particular work might make sense precisely goal good full supervision along line previous question dialogue seen form noisy supervision please report classic supervision baseline particular used give sense fraction best case performance achieved dialogue learning provided additional information along line think help understand much overall goal achieved open challenge understanding much difficult setting feedback could hand labeled positive negative analysis handcrafted baseline could tested either extract reward template matching maybe even us length feedback proxy baseline look short feedback highly correlated high reward correct answer replied clearer could quantified suggested baseline order confirm simple handcrafted baseline well data concern marginal relation prior work weston fully clear understand submission understood independent submission prior work weston replacing case weston make submission appear incremental understanding punch line submission online part lead turn exploration analysis much aspect matter find experiment clarified raised issue application reinforcement learning particular convincing incremental nature impression emphasised multiple concurrent contribution research thread comparison prior work particular weston made explicit text also experiment partially reply reviewer question nevertheless particular contribution assessed significant worth sharing seems likely impact learn le constraint setting,6
445.json,build work weston using memory network model limited form dialogue teacher feedback state comment closely related question answering problem exception teacher provides response answer always come positive reward thus must learn teacher feedback significantly improve performance overall written clearly several interesting model tested certainly limited form dialogue considered closer question answering since question require agent look back context investigating direction could prove fruitful task scaled difficult main concern novelty word primary difference work weston earlier work natural reinforcement learning online setting cheated fixed policy given advance important address realistic online setting ass whether method particularly still work else change exploration balancing table needed earlier work simulated data real language data work us mechanical turk real experiment important ass method particularly work real language point much appreciated adding additional human testing data sufficient conference thus main point also work collect data online agent policy used collect data rather fixed policy beforehand step right direction sure significant enough iclr little novelty required solve additional requirement task beyond using epsilon greedy exploration thus borderline accept reject edit updated score slightly light author response make good point real world implementation strongly considered part contribution,5
445.json,summary describes experiment evaluating technique training dialogue agent reinforcement learning standard memory network architecture trained babi version wikimovies dataset weston work extends numerous experiment performed comparing behavior different training algorithm various experimental condition strength experimentation comprehensive agree provide additional useful insight performance henceforth weakness essentially appendix earlier machine learning content secondarily seems confuse distinction training adaptive sampling procedure training interactive environment generally particular comparison presented experiment static exploration policy presented training evaluated side side meaningful change work involve simple already well studied change form exploration policy primary concern remains novelty extra data introduced welcome enough probably belongs short technical report work stand iclr submission appropriate vehicle presenting reinforcement learning update concern section addressed attempt make hard distinction reinforcement learning condition considered condition considered think distinction nearly sharp made already noted weston objective special case vanilla policy gradient zero baseline policy sample sense version considered different exploration policy reinforce objective nontrivial baseline similarly change change sampling policy fixed dataset online learning distinction especially meaningful fixed dataset consists endless synthetic data noted variant exploration policy provide stronger training signal available scratch setting particular piacc training sample feature much denser reward however correctly understand figure completely random initial policy achieves average reward babi movie good better exploration policy think clearer delta expressed directly term different exploration policy rather trying cast previous work straightforwardly accommodated framework quite confused fact direct comparison made training condition earlier work think symptom problem discussed adopts position work previous work becomes possible declare training scenario incomparable really think mistake extent policy sample generator used previous worse chance always possible compare fairly evaluating everything online setting presenting side side experiment provide much informative picture comparative behavior various training objective policy policy vanilla policy gradient method like one typically policy sample without little extra hand holding importance sampling trust region method seem work experiment interesting result nice discussion might case note claim batch size related policy learning little lot policy algorithm require agent collect large batch transition current policy performing policy update think experiment fine tuning human worker exciting part work preferred discussed explored much detail rather relegated penultimate paragraph,4
629.json,author work compare dnns human visual perception quantitatively qualitatively first result involves performing psychophysical experiment human comparing actually think psychophysical data collected different work used specific psychophysical experiment determined separately approx image noise level additive noise make noticeable difference human discriminating noiseless image noisy define metric neural network allows measure posit might similar property network correlate pattern noise level neural network human deep neural network much better predictor human pattern noise level simpler measure image perturbation contrast second result involves comparing dnns human term pattern error series highly controlled experiment using stimulus illustrate classic property human visual processing including segmentation crowding shape understanding used information theoretic single neuron metric discriminability ass similar pattern error dnns layer dnns able reproduce human pattern difficulty across stimulus least extent third result involves comparing dnns human term pattern contrast sensitivity across series sine grating image different frequency classic result vision research pattern make natural target comparison model define correlate propertie term cross neuron average distance response blank image response sinuisoid contrast frequency qualitatively compare metric dnns model known literature human finding like human apparent bandpass response contrast grating mostly constant response high contrast pro general concept comparing deep net psychophysical detailed quantitative really nice nicely defined linking function metric express specific behavioral result generated neural network metric information theoretic measure result framework setting linking function seems like great direction actual psychophysical data seems handled careful thoughtful folk clearly know psychophysical con mind biggest problem something really know already existing shown dnns pretty good model human visual system whole bunch way add way great showing metric comparison human sufficiently sensitive could pull apart various model making clearly better others identifying wide dnns human still unfilled sort since dnns good reproducing human judgement result perfect explained variance inter human consistency potentially important really like explored widening identifying image caused focusing test closing training neural network pattern correct seeing made better cnns measured metric task word definitely traded deeper exploration result think overall approach could fruitful really carried enough found thing confusing layout especially found quantitative clearly displayed figure relegated appendix quantification human similarity data shown figure whole meat second result really presented clear quantification human similarity data show figure human contrast sensitivity curve compare model quantitively precise rather note qualitative agreement seems done,5
629.json,compare performance term sensitivity perturbation multilayer neural network human vision many task tested multilayer neural network exhibit similar sensitivity human vision task used conclude multilayer neural network capture many property human visual system course well known adversarial example small perceptually invisible perturbation cause catastrophic error categorization backdrop difficult know make system exhibit similar phenomenology case could mean number thing nice depth analysis happening case others example noise perturbation described first section see already conv correlated human sensitivity examine first layer filter combined produce contextual effect might actually learn something neural mechanism although like sympathetic direction author taking feel scratch surface term analyzing perceptual correlate multilayer neural net,5
783.json,easy read main idea presented clearly main point concern summarized follows synchronous algoriths suffer struggeling node algorithm wait experience never happend amazon cloud however happens cluster university cluster shared user make node busy maybe node dedicated user concer sure kind cluster used produce figure also many experiment experience time gradient time node equality fast maybe le iteration observe took maybe twice long node also increasing shape curve somehow implying weird implementation communication somehow serialize communication maybe much faster mpireduce used even wait slowest asynchronous algorithm cutting waiting time however convergence speed slower moreover algorithm divergence special care given stale gradient also nice guarantee convex function convex cause pain propose take gradient first worker worker available concern focused worker parameter server became slow parameter server bottleneck address situation still number node large deep used imagine communciation take time largest concern experiment different batch size implies different learning rate chosen right tune learning rate parameter figure provide formula clearly bias figure right meaning tune gamma beta could somehow representative also nicer experiment many time report average best worst case behaviour coinsidence right,5
783.json,proposed synchronous parallel employing several backup machine parameter server wait return machine perform update reduce synchronization overhead sound like reasonable straightforward idea main concern approach suitable specific scenario learner except small number learner pace return efficiency learner follow distribution think proposed algorithm work suggest revision provide experiment show performance different efficiency distribution learner assuming learner follow distribution efficiency show expected idle time minor using proposed algorithm,5
783.json,claim supported number backup worker synchronized actually work better async first analyze problem staled update async sgds proposed sync backup worker experiment show effectiveness proposed method application inception pixelcnn idea simple practice quite useful industry setting adding backup workders problem cost nevertheless think proposed solution quite straightforward come assume worker contains full dataset budge worker setting seems quite natural better performance additional backup worker avoid staggering worker problem assumtion sure proposed solution solving difficult enough problem novel enough idea experiment fair comparison think async also mechanism update much staledness proposed method ignores remaining update update example measure average time spent obtain update sync setting time threashold async async perform poorly,4
453.json,present second order method training neural network ensuring time weight activation binary binarization method aim achieve compression subsequent deployment memory system method abbreviated binarization using proximal newton algorithm method incorporates supervised loss function directly binarization procedure important desirable property mention existing weight binarization method ignore effect binarization loss method clearly described related analytically previously proposed weight binarization method experiment extensive multiple datasets architecture demonstrate generally higher performance proposed approach minor issue feed forward network experiment test error reported information really give evidence higher optimization performance also comment anonreviewer question stating baseline achieve near perfect training accuracy making optimization problem harder including explicit regularizer training objective using data extension scheme monitoring training objective instead test error could direct demonstrating superior optimization performance superiority however becoming clearly apparent subsequent lstm experiment,6
404.json,introduces quasi recurrent neural network qrnn dramatically limit computational burden temporal transition sequence data briefly slightly inaccurately start lstm structure remove diagonal element transition matrix also generalizes connection lower layer upper layer general convolution time standard lstm though convolution receptive field time step discussed related number recent modification rnns particular bytenet strongly typed rnns light existing model novelty qrnn somewhat diminished however opinion still sufficient novelty justify publication present reasonably solid empirical support claim indeed seem particular modification lstm warrant attention others feel contribution somewhat incremental recommend acceptance,5
404.json,introduces novel architecture named qrnn qnns similar gated however gate state update function depend recent input value depend previous hidden state gate state update function computed temporal convolution applied input consequently qrnn allows parallel computation since le operation hidden hidden transition depending previous hidden state compared lstm however possibly loose expressiveness relatively model instance clear deal long term dependency without stack several qrnn layer various extension qrnn leveraging zoneout densely connected seqseq attention also proposed evaluate approach various task datasets sentiment classification world level language modelling character level machine translation overall enjoyable read proposed approach interesting pro address important problem nice empirical evaluation showing benefit approach demonstrate speed relatively lstm con somewhat incremental novelty compared balduzizi specific question densely layer necessary obtain good result imdb task simple layer qrnn compare layer lstm pooling perform comparatively qrnn deal long term time depency simple task copy adding task,6
404.json,describe convolutional layer intermediate pooling layer efficiently long range dependency sequential data compared recurrent architecture whereas convolutional layer related pixelcnn architecture oord main novelty combine gated pooling layer integrate information previous time step additionally describe extension based zone regularization densely connected layer efficient attention mechanism encoder decoder model report striking speed rnns factor achieving similar even higher performance major comment qrnns closely related pixelcnns leverage masked dilated convolutional layer speed computation however cite bytenet build upon pixelcnn manuscript include evaluation cite pixelcnn already introducing qrnn method section include evaluation least qrnn compared bytenet language translation well fully convolutional without intermediate pooling layer perform effect introduced pooling layer performance difference pooling investigate dilated convolutional layer minor comment without dense connection perform effect dense connection illustrate dense connection might draw figure refer section time shown figure helpful understood breakdown shown left side measured language modeling referred whereas dependency batch sequence size shown right side sentiment classification referred suggest consistently show either sentiment classification language modeling least figure caption describe task explicitly labeling left right figure improve readability section describes high speed long sequence small batch size suggest motivating case computation parallelized along sequence length le obvious smaller batch size speed computation proposed encoder decoder attention different traditional attention attention vector computed used input decoder sequentially decoder output state parallel described motivated text sentiment classification size hold development created text describes data split equally training test without describing hold convolutional filter size speed best hyper parameter batch size sequence length figure easier interpret actually showing text axis sake space might smaller text passage plot along axis show activation fewer neuron along axis showing example appendix make claim neuron interpretable even convincing language modeling size training test validation convolutional filter size denoted correct high learning rate used epoch beginning show learning curve model without zone translation size training test validation translation performance depend,4
404.json,point take lstm make gate function last input instead standard network faster work better moving compute serial stream parallel stream also making serial stream parallel unfortunately simple effective interesting concept somewhat obscured confusing language encourage improve explanation another improvement might explicitly calculation give example exactly speed improvement coming otherwise experiment seem adequate enjoyed could high value contribution become standard neural network component replicated turn work reliably multiple setting,6
392.json,proposes autoencoder approach lossy image compression minimizing weighted reconstruction error code length architecture consists convolutional encoder pixel convolutional decoder experiment compare psnr ssim ssim performance jpeg jpeg recent based compression approach mean opinion score test also conducted pro clear well written decoder architecture take advantage recent advance convolutional approach image super resolution proposed approach quantization rate estimation sensible well justified con experimental baseline appear entirely complete task using autoencoders perform compression important large practical impact though directly optimizing rate distortion tradeoff entirely novel enterprise enough difference quantization approach pixel convolutional decoder sufficiently distinguish earlier work image compression expert approach seem compelling main shortcoming implementation toderici appears incomplete comparison balle overall feel fact architecture achieves competitive performance jpeg simultaneously setting stage future work varies encoder decoder size data domain mean community find work significant interest specific comment time answered sufficiently review question,6
668.json,experimentally investigates slightly modified version label smoothing technique neural network training report various task smoothing idea investigated previously wide range machine learning task comment report state speech recognition task timit even model directly comparable error back propagation label smoothing softmax straightforward efficient efficient solution entropy smoothing softmax although classification accuracy could remain estimate true posterior distribution kind smoothing might issue complex machine learning problem decision made higher level based posterior estimation language model speech recognition motivation necessary proposed smoothing,5
668.json,specifically suggests regularizing estimator probability distribution prefer high entropy distribution avoids overfitting generally like idea regularizing behavior often make sense regularizing parameter behavior interpretable whereas parameter uninterpretable work together mysterious way produce behavior might able choose sensible prior behavior word prefer parameter individually close jointly lead distribution plausible risk priori believe idea natural sound share doubt anonreviewer possible well explored neural network sure experimental look good maybe everyone kind regularizer kind pollution scientific literature introduce idea community unconnected almost anything else machine learning many many paper include scaled entropy term optimization objective reinforcement learning please long list connection review question comment experimental always accompanied significance test error analysis trained actually better distribution test data test small tell improvement robust across many different training set error error introduce summary recommendation revise resubmit iclr lot submission prefer reward tried something properly contextualized carefully evaluated otherwise race bottom everyone want first something reader confronted confusing slapdash paper unclear relationship,4
668.json,propose simple idea penalize confident prediction using entropy predictive distribution regularizer consider variation idea penalize divergence uniform distribution variation penalize distance base rate term variation unigram find name never seen multi class label described unigrams bigram idea simple used context reinforcement learning popularized regularizer improving generalization supervised learning justification idea still lack analysis author response comparing regularization hole simple number line example polynomial regression make clear regularization could prevent badly overfitting accommodate every data point contrast seems trivial every data point satisfy arbitrarily high entropy course regularized optimization maximize likelihood simply maximize accuracy perhaps something interesting happening interplay likelihood objective regularization objective indicate precisely could imagine following scenario network output probability near high loss label entropy regularization could stabilizing gradient preventing sharp loss outlier example regularization might mainly faster convergence could analyze effect empirically distribution gradient norm strength empirical rigor take idea pace host popular classic benchmark spanning cnns rnns appears datasets especially language modeling confidence penalty outperforms label smoothing present rate borderline contribution open revising review pending modification typo related work penalizing entropy mean penalizing entropy,4
393.json,nice writing clear start traditional attention mechanism case interpreting attention variable distribution conditioned input query proposed method naturally treat latent variable graphical model potential computed using neural network view show traditional dependency variable structure modeled explicitly attention enables classical graphical model semi markov attention mechanism capture dependency naturally inherit linguistic structure experiment prove usefulness various level seqseq tree structure think solid experiment carefully done also includes careful engineering normalizing marginals think solid contribution approach benefit research problem,7
393.json,solid proposes endow attention mechanism structure attention posterior probability becoming structured latent variable experiment shown segmental atention semi markov model syntactic attention projective dependency parsing synthetic task tree transduction real world task neural machine translation natural language inference small gain using structured attention simple attention latter task clear accept clear approach novel interesting experiment seem give good proof concept however structured attention neural seems seem fully exploited segmental attention could approaching neural phrase based syntactic attention offer incorporating latent syntax seem promising direction particular interesting semi supervision attention mechanism posterior marginals computed external parser help learning attention component network least help initializing seems first interesting backprop forward backward inside outside stoyanov stated general probabilistic model forward step structured attention corresponds computation first order moment posterior marginals backprop step corresponds second order moment gradient marginals potential hessian partition function extends applicability proposed approach arbitrary graphical model quantity computed efficiently generalized matrix tree formula allows backprop projective syntax negative side suspect need second order statistic bring numerical instability problem caused signed space field seen practice minor comment typo last paragraph standard attention attention third paragraph potential information source ordering mean,7
393.json,propose extend standard attention mechanism extending consider distribution latent structure alignment syntactic parse tree latent variable modeled graphical potential derived neural network well written clear understand proposed method evaluated various problem case structured attention model outperform baseline model either without attention using simple attention real world task improvement obtained proposed approach relatively small compared simple attention model technique nonetheless interesting main comment japanese english machine translation example relative difference performance sigmoid attention structured attention appears relatively small case curious analyzed attention alignment determine whether structured model resulted better alignment word ground truth alignment available dataset human annotated test example interesting measure quality alignment addition bleu metric final experiment natural language inference thought surprising using pretrained syntactic attention layer appear improve performance instead appear degrade performance curious hypothesis case minor comment typographical error equation section past work demonstrated technique necessary approach past work demonstrated technique necessary approach,7
686.json,present method reduce memory footprint neural network increase computation cost generalization hashednets chen icml parameter neural network mapped smaller memory array using hash function possible collision instead training original parameter given hash function element compressed memory array trained using back propagation trick proposed including compression space shared among layer neural network multiple hash function used reduce effect collision small network used combine element retrieved multiple hash table single parameter describes gist approach hashednets positive side proposed idea novel seem useful theoretical justification presented describe using multiple hash function good idea experiment suggest proposed approach outperforms hashednets negative side computation cost seems worse hashednets discussed immediate practical implication clear given alternative pruning strategy perform better faster inference said believe benefit deep learning community shed light way share parameter across layer neural network potentially leading interesting follow recommend accept asking address comment comment please discus computation cost hashednets fully connected convolutional layer experiment configuration please multiple time report average standard error completeness please table table listed twice different number sentence grammatically correct please improve writing,5
405.json,present action conditional recurrent network predict frame video game hundred step future claim three main contribution modification architecture used using action time directly predict hidden state exploring idea jumpy prediction prediction multiple frame future without using intermediate frame exploring different training scheme trade observation prediction frame training lstm modification architecture motivation seems good past work action influence state lstm could fixed making lstm state dependent however minor technical novelty also pointed reviewer question similar effect could achieved adding input lstm time could done without modifying lstm architecture stated claim combining performs worse current method combine liked empirical difference combining also stronger motivation required support current formulation benefit change architecture well analyzed experiment provides difference traditional lstm current method however performance difference composed component difference training scheme architecture contribution architecture performance clear experiment claim review phase show difference performance architecture seaquest however plot appears gain step small fraction overall gain difficult judge significance architecture modification result game exploring idea jumpy prediction stated omitting intermediate frame predicting future frame could significantly sppedup simulation present interesting observation omitting intermediate frame lead significant error increase least game however clear whether modification current lead effect could achieved previous model like observation interesting better provide detailed analysis game also novelty dropping intermediate frame speedup marginal exploring different training scheme perhaps interesting observation presented present difference performance different training scheme training scheme varied based fraction training phase us observation frame fraction us prediction frame show change training significantly affect prediction biggest contributor performance improvement compared observation interesting effect previously explored detail work like schedule sampling bengio extent clarity presentation exact experimental setup clearly stated instance us architecture however stated response reviewer question difficult interpret qualitative difference current method could highlighted explicitly minor qualitative analysis section requires reader navigate various video link order understand section lead discontinuity reading particularly difficult reading printed copy overall present interesting experimental observation however technical novelty contribution proposed architecture training scheme clear,4
540.json,proposes methodology morphing trained network different architecture without retrain scratch manuscript read well description easy follow however convincing selected baseline considerably state include comparison state example wide residual network table also report number parameter architecture help fair comparison,6
452.json,show extending deep algorithm decide action take well many time repeat lead improved performance number domain evaluation thorough show simple idea work well discrete continuous action space comment question table could easier interpret figure histogram figure could easier interpret table subset atari game selected atari evaluation show convincing improvement game requiring extended exploration freeway seaquest nice full evaluation game become quite standard make possible compare overall performance using mean median score also nice direct comparison straw vezhnevets aim solve problem figar figar currently discard frame action decision might tradeoff repeating action time throwing away information thought separating effect could train process intermediate frame thought overall nice simple addition deep algorithm many people probably start using increasing score based rebuttal revised,7
452.json,proposes simple effective extension reinforcement learning algorithm adding temporal repetition component part action space enabling policy select long repeat chosen action extension applies reinforcement learning algorithm including discrete continuous domain primarily changing action parametrization well written experiment extensively evaluate approach different algorithm different domain atari mujoco torcs comment question improving introduction state algorithm repeatedly execute chosen action fixed number time step statement strong actually disproved experiment repeating action helpful many task task sentence rephrased precise related work discussion relation semi mdps useful help reader better understand approach compare differs response review question experiment provide error bar experimental running multiple random seed useful experiment parameter sharing trpo experiment consistent domain especially since seems improvement trpo experiment smaller domain right hard tell smaller improvement nature task lack parameter sharing something else trpo evaluation different reported duan icml benchmark video show policy learned figar uninformative without also seeing policy learned without figar also include video policy learned without figar comparison point many lap ddpg complete without figar difference reward achieved seems quite substantial table visualized histogram seems like effectively efficiently communicate minor comment plot figure label first changed idea deciding necessary seems like better idea deciding necessary space durugkar missing space could letter indicate constant instead different notation,7
628.json,discus modular product network tractable extension classical product network proposed approach evaluated semantic segmentation task early promising provided summary think present compelling technique hierarchical reasoning mrfs experimental convincing moreover writing confusing time detail quality think technique could described carefully better convey intuition clarity derivation intuition could explained detail originality suggested idea great significance since experimental setup somewhat limited according opinion significance hard judge point time detailed comment think clarity benefit significantly fix inaccuracy alpha expansion belief propagation scene understanding algorithm rather approach optimizing energy function computing state sspn time linear network size seems counterintuitive mean allowed visit node network term deep probabilistic probably defined state infersspn computes approximate state sspn equivalently optimal parse image wondering approximate state optimal albeit formulated scene understanding task experiment demonstrate obtained proposed technique ass applicability proposed approach detailed analysis required specifically technique evaluated subset image make comparison approach impossible according opinion either conclusive experimental evaluation using metric given comparison publicly available possible simplify understanding intuitive high level description desirable maybe even provide intuitive visualization approach,4
782.json,introduces novel hierarchical memory architecture neural network based binary tree leaf corresponding memory cell allows memory access experiment additionally demonstrate ability solve challenging task sorting pure input output example dealing longer sequence idea novel well presented memory structure seems reasonable advantage practice however main weakness experiment experimental comparison external memory based approach discussed related work experimental analysis computational efficiency given overhead cost beyond computational complexity despite main advantage furthermore experimental setup relatively weak artificial task moderate increase sequence length improving greatly strengthen core idea interesting,4
