review_file_id,comments,score
760.json,this paper presents a generative model for binary images images are composed by placing a set of binary features at locations in the image these features are or would together to produce an image in a hierarchical variant features classes can have a set of possible templates one of which can be active variables are defined to control which template is present in each layer a joint probability distribution over both the feature appearance and instance location variables is defined overall the goal of this work is interesting it would be satisfying if semantically meaningful features could be extracted allowing compositionality in a generative model of images however it is not clear this would necessarily result from the proposed process why would the learned features building blocks necessarily semantically meaningful in the motivating example of text rather than discovering letters features could correspond to many other sub units parts of letters or other features lacking direct semantic meaning the current instantiation of the model is limited it models binary image patterns the experiments are done on synthetic data and mnist digits the method recovers the structure and is effective at classification on synthetic data that are directly compositional on the mnist data the test errors are quite large and worse than a cnn except when synthetic data corruption is added further work to enhance the ability of the method to handle natural images or naturally occuring data variation would enhance the paper,4.0
449.json,this paper presents a strategy for building deep neural networks via rules for expansion and merging of sub networks pros the idea is novel the approach is described clearly cons the experimental evaluation is not convincing e g no improvement on svhn number of parameters should be mentioned for all models for fair comparison the effect of drop path seems to vanish with data augmentation,6.0
449.json,this paper proposes a new architecture that does not explicitly use residuals but constructs an architecture that is composed of networks with fractal structure by using expand and join operations using the fractal architecture authors argue and try to demonstrate that the large nominal network depth with many short paths is the key for training ultra deep networks while residuals are incidental the main bottleneck of this paper is that number of parameters needed for the fractalnet is significantly higher than the baselines which makes it hard to scale to ultra deep networks authors replied that wide resnets also require many parameters but this is not the case for resnet and other resnet variants resnet and resnet with stochastic depth scales to depth of with m parameters and to depth of with m parameters which is much less than the number of parameters for depths of and in table huang et al a it is not clear whether fractalnet can perform better than these depths with a reasonable computation authors report less parameters for layers but this scaling trick is not validated for other depths including depth in table on the other hand the number of parameters for layers with scaling trick is clearly still large compared to most of the baselines unsatisfactory comparison to these baselines makes the claims of authors unconvincing authors also claim that drop path to provide improvement compared to layer dropping procedure in huang et al b however the results show that the empirical gain of this specific regularization disappears when well known data augmentation techniques applied therefore the empirical effectiveness of drop path is not convincing too densenets huang et al a should be also included in the comparison since it outperforms most of the state of art res nets on both cifar and imagenet and more importantly outperforms the proposed fractalnet significantly and it requires significantly less computation table has res net variants as baselines however table has only resnet therefore imagenet comparison only shows that one can run fractalnet on imagenet and can perform comparably well to resnet which is not a satisfactory result given the improvements of other baselines over resnet in addition there is no improvement in svhn dataset results and this is not discussed in the empirical analysis also authors give a list of some improvements over inception szegedy et al but again these intuitive claims about effectiveness of these changes are not supported with any empirical analysis although the paper attempts to explore many interesting intuitive directions using the proposed architecture the empirical results are not support the given claims and the large number of parameters makes the model restrictive in practice hence the contribution does not seem to be significant pros provides an interesting architecture compared to resnet and its variants and investigates the differences to residual networks which can stimulate some other promising analysis cons number of parameters are very large compared to baselines that can have even much higher depths with smaller number of parameters the claims are intuitive but not supported well with empirical evidence path regularization does not yield improvement when the data augmentation is used the empirical results do not show whether the method is promising for ultra deep networks,5.0
449.json,this paper proposes a design principle for computation blocks in convolutional networks based on repeated application of expand and join operations resulting in a fractal like structure this paper is primarily about experimental evaluation since the objective is to show that a residual formulation is not necessary to obtain good performance at least on some tasks however in my opinion the evaluations in the paper are not convincing the primary issue is lack of a proper baseline against which the improvements can be clearly demonstrated by making isolated changes i understand that for this paper such a baseline is hard to construct since it is about a novel architecture principle this is why more effort should be put into this so that core insights from this paper can be useful even after better performing architectures are discovered the number of parameters and amount of computation should be used to indicate how fair the comparisons are between architectures some detailed comments in table comparisons to resnets the resnets from he et al b and wide resnets should be compared to fractalnet in lieu of a proper baseline the first outperforms fractalnet on cifar while the second outperforms it on both the authors compare to other results without augmentation but did not perform additional experiments without augmentation for these architectures the layer fractal net should not be compared to other models unless the parameter reduction tricks are utilized for the other models as well a proper comparison to inception networks should also be performed for these networks my guess is that the reason behind a seemingly ad hoc design of inception modules is to reduce the computational footprint of the model which is not a central motivation of fractal nets since this model is directly related to the inception module due to use of shorter and longer paths without shortcuts one can easily simplify the inception design to build a strong baseline e g by converting the concatenation operation to a mean operation among equally sized convolution outputs as an aside note that inception networks have already shown that residual networks are not necessary to obtain the best performance it should be noted that residual highway architectures do have a type of anytime property as shown by lesioning experiments in srivastava et al and viet et al the architecture specific drop path regularization is interesting but is used along with other regularizers such as dropout batch norm and weight decay and its benefit on its own is not clear overall it not clear to me that the experiments clearly demonstrate the utility of the proposed architecture szegedy christian sergey ioffe and vincent vanhoucke inception v inception resnet and the impact of residual connections on learning arxiv preprint arxiv,6.0
633.json,the authors proposes an interesting idea of connecting the energy based model descriptor and the generator network to help each other the samples from the generator are used as the initialization of the descriptor inference and the revised samples from the descriptor is in turn used to update the generator as the target image the proposed idea is interesting however i think the main flaw is that the advantages of having that architecture are not convincingly demonstrated in the experiments for example readers will expect quantative analysis on how initializing with the samples from the generator helps also the only quantative experiment on the reconstruction is also compared to quite old models considering that the model is quite close to the model of kim bengio readers would also expect a comparison to that model minor i am wondering if the analysis on the convergence is sound when considering the fact that samples from sgld are biased samples with fixed step size can you explain a bit more on how you get eqn when p x y is also dependent on wg,4.0
633.json,this paper introduces coopnets an algorithm which trains a deep energy model dem the descriptor with the help of an auxiliary directed bayes net e g the generator the descriptor is trained via standard maximum likelihood with langevin mcmc for sampling the generator is trained to generate likely samples under the dem in a single feed forward ancestral sampling step it can thus be used to shortcut expensive mcmc sampling hence the reference to cooperative training the above idea is interesting and novel but unfortunately is not sufficiently validated by the experimental results first and foremost two out of the three experiments do not feature a train test split and ignore standard training and evaluation protocols for texture generation see r datasets are also much too small as such these experiments only seem to confirm the ability of the model to overfit on the third in painting tasks baselines are almost non existent no vaes rbms dem etc which makes it difficult to evaluate the benefits of the proposed approach in a future revision i would also encourage the authors to answer the following questions experimentally what is the impact of the missing rejection step in langevin mcmc train with without what is the impact of the generator on the burn in process of the markov chain show sample auto correlation how bad is approximation of training the generator from tilde y hat x instead of tilde y tilde x run comparative experiments the paper would also greatly benefit from a rewrite focusing on clarity instead of hyperbole pioneering work in reference to closely related but non peer reviewed work and prose tale of two nets for example the authors fail to specify the exact form of the energy function this seems like a glaring omission pros interesting and novel idea cons improper experimental protocols missing baselines missing diagnostic experiments r heess n williams c k i and hinton g e learning generative texture models with extended fields of experts,3.0
633.json,this paper proposed a new joint training scheme for two probabilistic models of signals e g images which are both deep neural network based and are termed generator and descriptor networks in the new scheme termed cooperative training the two networks train together and assist each other the generator network provides samples that work as initial samples for the descriptor network and the descriptor network updates those samples to help guide training of the generator network this is an interesting approach for coupling the training of these two models the paper however is quite weak on the empirical studies in particular the training datasets are tiny from sets of image to what is the reason for not using larger sets i think the small datasets are leading to over training and are really masking the true value of the proposed cooperative training approach for most of the experiments presented in the paper it is hard to assess the specific value brought by the proposed cooperative training approach because baseline results are missing there are comparisons provided for face completion experiments but even there comparisons with descriptor or generator network trained separately or with other deep auto encoders are missing thus it is hard to conclude if and how much gain is obtained by cooperative training over say individually training the descriptor and generator networks another comment is that in the related work section i think relation with variational auto encoders kingma and welling should be included despite limitations mentioned above i think the ideas presented in the paper are intuitively appealing and worth discussing at iclr paper would be considerably strengthened by adding more relevant baselines and addressing the training data size issues,6.0
776.json,this paper proposes a method for iteratively improving the output of an existing machine translation by identifying potential mistakes and proposing a substitution in this case using an attention based model it is motivated by the method in which it is assumed human translators operate the paper is interesting and imaginative however in general terms i am somewhat sceptical of this kind of approach whereby a machine learning method is used to identify and correct the predictions of another method or itself because in the first case if the new method is better why not use it from the outset in place of the other method and in the second case since the method has no new information compared to previously why is it more likely to identify more past mistakes and correct them than identify past correct terms and turn them into new errors that is unless there is a specific reason that an iterative approach can be shown to converge to a better solution when run over several epochs this paper does not convince me on these points indeed unsurprisingly the authors note that the probability of correctly labelling a word as a mistake remains low this admittedly beats a random chance baseline but is not compared to something more meaningful such as simply contrasting the existing system with a more powerful convolutional model and labelling all discrepancies as mistakes the oracle experiments are rather meaningless they just serve to confirm that improving a translation is very easy when the existing mistakes have been identified but much harder when they are not although i do like the paper on the whole to really convince me that main objective ie that iterative improvement is beneficial has been satifactorily demonstrated it would be necessary to include stronger baselines and in particular to show that an iterative refinement scheme can really improve over a system closely matched to the attention based model both when used in isolation and when used in system combination with a pbmt system and to demonstrate that the pbmt system is not simply acting as a regulariser for the attention based model minor comments i find the notation excessively fiddly at times eg f i f i f i f i why use f i here when f is a matrix so surely the length of the slice is not dependent on i in the discussion in section it seems that this still creates a mismatch between the training and test conditions could anything be done about this,5.0
776.json,disclosure i am not an expert in machine translation algorithms summary a human translator does not come up with the final translation right away instead s he uses an iterative process starting with a rough draft which is corrected little by little the idea behind this paper is to implement a similar framework for an automated system this paper is generally well written it is my opinion however that drawings illustrating the architectures would help understanding how the different algorithms relate to one another i like a lot that you report on a preliminary experiment to give an intuition of how difficult the task is you should highlight the links between the task of finding the errors in a guess translation and the task of iterative refinement could you use post edited text to have a more solid ground truth my main concern with this paper is that in the experimental section the iterative approach tries to improve upon only one type of machine translation which immediately prompts these questions why did they choose that approach to improve on what is the part of the improvement that comes from the choice of the initial draft maybe it was a very bad draft here are some minor typos p a lookup table that replace s each word p i might be mistanken but it seems to me that j is used for two different things it is confusing p takes as input these representation s and outputs,7.0
664.json,this paper proposes an interesting application of the gan framework in steganography domain in addition to the normal gan discriminator there is a steganalyser discriminator that receives the negative examples from the generator and positive examples from the generator images that contain a hidden payload as a result the generator not only learn to generate realistic images by fooling the discriminator of the gan but also learn to be a secure container by fooling steganalyser discriminator the method is tested by training an independent steganalyser s on real images and generated images given that in the iclr community not many people are familiar with the literature of steganography i think this paper should have provided more context about how exactly this method can be used in practice what are the related works on setganalysis secure message embedding and probably a more thorough sets of experiments on more than one dataset the proposed sgan framework figure does make sense to me and i think it is very general and can have more applications other than the steganography domain but it is not clear to me why fooling the steganalyser discriminator s necessarily mean that we can fool an independent discriminator s also i find it surprising that a different seed value can make such a huge difference in the accuracy in short the ideas of this paper are interesting and potentially useful but i think the presentation of this paper should be improved so that it becomes more suitable for the iclr and machine learning community,5.0
664.json,i found this paper very original and thought provoking but also a bit difficult to understand it is very exciting to see a practical use case for image generating gans with potentially meaningful benchmarks aside from subjective realism i found eq interesting because it introduces a potentially non differentiable black box function stego into the training of s g do you in fact backprop through the stego function for the train test split why is the sgan trained on all k images would it not be cleaner to use the same splits for training sgan as for steganalysis purposes could this account for the sensitivity to random seed shown in table sec steganographic generative adversarial networks can potentially be used as a universal tool for generating steganography containers tuned to deceive any specific steganalysis algorithm this experiment showed that sgan can fool hugo but i do not see how it was tuned to deceive hugo or how it could be tuned in general for a particular steganalyzer although s seems to be fooled by the proposed method in general for image generation the discriminator d is almost never fooled i e contemporary gans never converge to actually fooling the discriminator even if they produce samples that sometimes fool humans what if i created an additional steganalyzer s x s x d x this i think would be extremely difficult to fool reliably because it requires realistic image generation after reading the paper several times it is still a bit unclear to me how or why precisely one would use a trained sgan i think the paper could be greatly improved by detailing step by step the workflow of how a hypothetical user would use a trained sgan this description should be aimed at a reader who knows nothing or very little about steganography e g most of iclr attendees,6.0
371.json,paper proposes a neural physics engine npe npe provides a factorization of physical scene into composable object based representations npe predicts a future state of the given object as a function composition of the pairwise interactions between itself and near by objects this has a nice physical interpretation of forces being additive in the paper npe is investigated in the context of d worlds with balls and obstacles overall the approach is interesting and has an interesting flavor of combining neural networks with basic properties of physics overall it seems like it may lead to interesting and significant follow up work in the field the concerns with the paper is mainly with evaluation which in places appears to be weak see below significance originality the approach is interesting while other methods have tried to build models that can deal with physical predictions the idea of summing over pair wise terms to the best of my knowledge is novel and much more in line with the underlying principles of mechanics as such while relatively simple it seems to be an important contribution clarity the paper is generally well written however large portion of the early introduction is rather abstract and it is difficult to parse until one gets to th paragraph i would suggest editing the early part of introduction to include more specifics about the approach or even examples to make text more tangible experiments generally there are two issues with experiments in my opinion the added indirect comparison with fragkiadaki et al does not appears to be quantitatively flattering with respect to the proposed approach and quantitative experiments on the role the size of the mask has on performance should really be added authors mention that they observe that mask is helpful but it is not clear how helpful or how sensitive the overall performance is to this parameter this experiment should really be added i do feel that despite few mentioned shortcomings that would make the paper stronger this is an interesting paper and should be published,7.0
721.json,this paper trains a generative model of image patches where dictionary elements undergo gated linear transformations before being combined the transformations are motivated in terms of lie group operators though in practice they are a set of fixed linear transformations this is motivated strongly in terms of learning a hierarchy of transformations though only one layer is used in the experiments except for a toy case in the appendix i like the motivation for this algorithm the realization seems very similar to a group or block sparse coding implementation i was disappointed by the restriction to linear transformations the experiments were all toy cases demonstrating that the algorithm can learn groups of gabor or center surround like features they would have been somewhat underpowered five years ago and seemed extremely small by today standards specific comments based on common practices in ml literature i have a strong bias to think of x as inputs and w as network weights latent variables are often z or a depending on your target audience i would suggest permuting your choice of symbols so the reader can more quickly interpret your model nit number all equations for easier reference sec it weird that the transformation is fixed but is still written as a function of x sec the updated text here confuses me actually i had thought that you were using a fixed set of linear transformations and were motivating in terms of lie groups but were not actually taking matrix exponentials in your algorithm the equations in the second half of this section suggest you are working with matrix exponentials though i am not sure which direction i am confused in but probably good to clarify the text either way btw there another possible solution to the local minima difficulty which is the one used in sohl dickstein there they introduce blurring operators matched to each transformation operator and gradient descent can escape local minima by detouring through coarser more blurred scales sec i believe by degrees of freedom you mean the number of model parameters not the number of latent coefficients that must be inferred should make this more clear is it more appropriate to compare reconstruction error while matching number of model parameters or number of latent variables i wonder if a convolutional version of this algorithm would be practical would make it more suited as a generative model of whole images post rebuttal update thank you for taking the time to write the rebuttal i have read it but it did not significantly effect my rating,5.0
721.json,this paper proposes an approach to unsupervised learning based on a modification to sparse coding that allows for explicit modeling of transformations such as shift rotation etc as opposed to simple pooling as is typically done in convnets results are shown for training on natural images demonstrating that the algorithm learns about features and their transformations in the data a comparison to traditional sparse coding shows that it represents images with fewer degrees of freedom this seems like a good and interesting approach but the work seems like its still in its early formative stages rather than a complete work with a compelling punch line for example one of the motivations is that you would like to represent pose along with the identity of an object while this work seems well on its way to that goal it does not quite get there it leaves a lot of dots still to be connected also there are a number of things that are not clear in the paper o the central idea of the paper it seems is the use of a transformational sparse coding tree to make tractable the inference of the lie group parameters xk but how exactly this is done is not at all clear for example the sentence the main idea is to gradually marginalize over an increasing range of transformations is suggestive but not clear this needs to be much better defined what do you mean by marginalization in this context o the connection between the lie group operator and the tree leaves and weights wb is not at all clear the learning rule spells out the gradient for the lie group operator but how this is used to learn the leaves of the tree is not clear a lot is left to the imagination here this is especially confusing because although the lie group operator is introduced earlier it is then stated that its not tractable for inference because there are too many local minima and this motivates the tree approach instead so its not clear why you are learning the lie group operator o it is stated that averaging over many data points smoothens the surface of the error function i do not understand why you would average over many data points it seems each would have its own transformation no o what data do you train on how is it generated do you generate patches with known transformations and then show that you can recover them please explain the results shown in figure look very interesting but given the lack of clarity in the above difficult to interpret and understand what this means and its significance i would encourage the authors to rewrite the paper more clearly and also to put more work into further developing these ideas which seem very promising,4.0
721.json,a new sparse coding model is introduced that learns features jointly with their transformations it is found that inference over per image transformation variables is hard so the authors suggest tying these variables across all data points turning them into global parameters and using multiple transformations for each feature furthermore it is suggested to use a tree of transformations where each path down the tree generates a feature by multiplying the root feature by the transformations associated with the edges the one layer tree model achieves similar reconstruction error as traditional sparse coding while using fewer parameters this is a nice addition to the literature on sparse coding and the literature on learning transformation models the authors identify and deal with a difficult inference problem that can occur in transformation models that said i am skeptical about the usefulness of the general approach the authors take it as a given that learning sparse features and transformations jointly is an important goal in itself but this is never really argued or demonstrated with experiments it doesn t seem like this method enables new applications extends our understanding of learning what where pathways in the brain or improve our ability to model natural images the authors claim that the model extracts pose information but although the model explicitly captures the transformation that relates different features in a tree at test time inference is only performed over the sparse coefficient associated with each feature transformation combination just like in sparse coding it is not clear what we gain by knowing that each coefficient is associated with a transformation especially since there are many models that do this general what where split it would be good to check that the x v b actually change significantly from their initialization values the loss surface still looks pretty bad even for tied transformations so they may actually not move much does the proposed model work better according to some measure compared to a model where x v b are fixed and chosen from some reasonable range of parameter values either randomly or spaced evenly one of the conceptually interesting aspects of the paper is the idea of a tree of transformations but the advantage of deeper trees is never demonstrated convincingly it looks like the authors have only just gotten this approach to work on toy data with vertical and horizontal bars finally it is not clear how the method could be extended to have multiple layers the transformation operators t can be defined in the first layer because they act on the input space but the same cannot be done in the learned feature space it is also not clear how the pose information should be further processed in a hierarchical manner or how learning in a deep version should work in summary i do not recommend this paper for publication because it is not clear what problem is being solved the method is only moderately novel and the novel aspects are not convincingly shown to be beneficial,4.0
490.json,this paper proposes augmenting rnn based language models with a pointer network in order to deal better with rare words the pointer network can point to words in the recent context and hence the prediction for each time step is a mixture between the usual softmax output and the pointer distribution over the recent words the paper also introduces a new language modelling dataset which overcomes some of the shortcomings of previous datasets the reason for the score i gave for this paper is that i find the proposed model a direct application of the previous work gulcehre et al which follows a similar approach but for machine translation and summarization the main differences i find is that gulcehre et al use an encoder decoder architecture and use the attention weights of the encoder to point to locations of words in the input while here an rnn is used and a pointer network produces a distribution over the full vocabulary by summing the softmax probabilities of words in the recent context the context query vector for the pointing network is also different but this is also a direct consequence of having a different application while the paper describes the differences between the proposed approach and gulcehre et al s approach i find some of the claims either wrong or not that significant for example quoting from section rather than relying on the rnn hidden state to decide when to use the pointer as in the recent work of gulcehre et al we allow the pointer component itself to decide when to use the softmax vocabulary through a sentinel as far as i can tell your model also uses the recent hidden state to form a query vector which is matched by the pointer network to previous words can you please clarify what you mean here in addition quoting from section which describes the model of gulcehre et al rather than constructing a mixture model as in our work they use a switching network to decide which component to use this is not correct the model of gulcehre is also a mixture model where an mlp with sigmoid output switching network is used to form a mixture between softmax prediction and locations of the input text finally in the following quote also from section the pointer network is not used as a source of information for the switching network as in our model it is not clear what the authors mean by source of information here is it the fact that the switching probability is part of the pointer softmax i am wondering how significant this difference is with regards to the proposed dataset there are also other datasets typically used for language modelling including the hutter prize wikipedia enwik dataset hutter and e text dataset mahoney can you please comment on the differences between your dataset and those as well i would be happy to discuss with the authors the points i raised and i am open to changing my vote if there is any misunderstanding on my part,7.0
490.json,this work is an extension of previous works on pointer models that mixes its outputs with standard softmax outputs the idea is appealing in general for context biasing and the specific approach appears quite simple the idea is novel to some extent as previous paper had already tried to combine pointer based and standard models but not as a mixture model as in this paper the paper is clearly written and the results seem promising the new dataset the authors created wikitext also seems of high interest a comment regarding notation the symbol pptr is used in two different ways in eq and eq pptr w vs pptr yi xi this is confusing as these are two different domains for eq the domain is a set of words and for eq the domain is a list of context words it would be helpful to use different symbol for the two objects,8.0
306.json,this paper describes a new approach to meta learning by interpreting the sgd update rule as gated recurrent model with trainable parameters the idea is original and important for research related to transfer learning the paper has a clear structure but clarity could be improved at some points pros an interesting and feasible approach to meta learning competitive results and proper comparison to state of the art good recommendations for practical systems cons the analogy would be closer to grus than lstms the description of the data separation in meta sets is hard to follow and could be visualized the experimental evaluation is only partly satisfying especially the effect of the parameters of it and ft would be of interest fig does not have much value remarks small typo in this means each coordinate has it its we plan on releasing the code used in our evaluation experiments this would certainly be a major plus,6.0
613.json,this paper proposes to use a causality score to weight a sparsity regularizer in that way selected variables trade off between being causal and discriminative the framework is primarily evaluated on a proprietary health dataset while the dataset does give a good motivation to the problem setting the paper falls a bit short for iclr due to the lack of additional controlled experiments relatively straightforward methodology given the approach of chalupka et al arxiv preprint which is a more interesting paper from a technical perspective and paucity of theoretical motivation at the core of this paper the approach is effectively to weight a sparsity regularizer so that causal variables as determined by a separate objective are more likely to be selected this is generally a good idea but we do not get a proper validation of this from the experiments as ground truth is absent a theorem on identifiability of causal discriminative variables from a data sample combined with adequate synthetic experiments would have probably been sufficient for example to push the paper towards accept from a technical perspective but as it is it is lacking in insight and reproducibility,5.0
613.json,the authors extend their method of causal discovery chalupka et al to include assumptions about sparsity via regularization they apply this extension to an interesting private dataset from sutter health while an interesting direction i found the presentation somewhat confused the methodological novelty smaller than the bulk of iclr works and the central results or perhaps data see below inadequate to address questions of causality first i found the presentation somewhat unclear the paper at some points seems to be entirely focused on healthcare data at other points it uses it as a motivating example and at other points it is neglected also algorithm seems unreferenced and i am not entirely sure why it is needed figure is not needed for this community the key methodological advance in this work appears in section causal regularizer but it is introduced amidst toy examples and without clear terminology or standard methodological assumptions build up in section bottom of first paragraph key data and results seem to be relegated to the appendices thus overall the paper read rather haphazardly finally there seems to be an assumption throughout of fairly intimate familiarity with the cholupka preprint which i think should be avoided this paper should stand alone second while the technical contributions novelty are not a focus of the paper presentation i am concerned by the lack of methodological advance essentially a regularization objective is added to the previous method which of itself is not a bad idea but i can not point to a technical novelty in the paper that the community can not do without third fundamentally i do not see how the experiments address the central question of causality they show regularization behaving as expected or rather influencing weights as expected but i do not think we really have any meaningful quantitative evidence that causality has been learned this was briefly discussed see ground truth causality and the response below i appreciate the technical challenges impossibility of having such a dataset but if that the case then i think this work is premature since there is no way to really validate overall it clearly a sincere effort but i found it wanting in terms of a few critical areas,4.0
582.json,this paper proposes combining different modalities of product content e g review text images co purchase info etc in order to learn one unified product representation for recommender systems while the idea of combining multiple sources of information is indeed an effective approach for handling data sparsity in recommender systems i have some reservations on the approach proposed in this paper some modalities are not necessarily relevant for the recommendation task or item similarity for example cover images of books or movies which are product types in the experiments of this paper do not tell us much about their content the paper should clearly motivate and show how different modalities contribute to the final task the connection between the proposed joint product embedding and residual networks is a bit awkward the original residual layers are composed of adding the original input vector to the output of an mlp i e several affine transformations followed by non linearities these layers allow training very deep neural networks up to layers as a result of easier gradient flow in contrast the pairwise residual unit of this paper adds the dot product of two item vectors to the dot product of the same vectors but after applying a simple non linearity the motivation of this architecture is not very obvious and is not well motivated in the paper while it is a minor point but the choice of the term embedding for the dot product of two items is not usual embeddings usually refer to vectors in r n and for specific entities here it refers to the final output and renders the output layer in figure pointless finally i believe the paper can be improved by focusing more on motivating architectural choices and being more concise in your description the paper is currently very long pages and i strongly encourage you to shorten it,3.0
582.json,the paper proposes a method to combine arbitrary content into recommender systems such as images text etc these various features have been previously used to improve recommender systems though what is novel here is the contribution of a general purpose framework to combine arbitrary feature types positively the idea of combining many heterogeneous feature types into rs is ambitious and fairly novel previous works have certainly sought to include various feature types to improve rss though combining different features types successfully is difficult negatively there are a few aspects of the paper that are a bit ad hoc in particular there are a lot of pieces here being glued together to build the system different parts are trained separately and then combined together using another learning stage there nothing wrong with doing things in this way and indeed it the most straightforward and likely to work approach but it pushes the contribution more toward the system building direction as opposed to the end to end learning direction which is more the focus of this conference further to the above this makes it hard to say how easily the model would generalize to arbitrary feature types say e g if i had audio or video features describing the item to incorporate such features into the system would require a lot of implementation work as opposed to being a system where i can just throw more features in and expect it to work the pre review comments address some of these issues some of the responses are not entirely convincing e g it would be better to have the same baselines across tables rather than dropping some because the case had already been made elsewhere other than that i like the effort to combine several different feature types in real recommender systems datasets i am not entirely sure how strong the baselines are they seem more like ablation style experiments rather than comparison against any state of the art rs,5.0
351.json,the paper presents an application of deep learning to genomic snp data with a comparison of possible approaches for dealing with the very high data dimensionality the approach looks very interesting but the experiments are too limited to draw firm conclusions about the strengths of different approaches the presentation would benefit from more precise math quality the basic idea of the paper is interesting and the applied deep learning methodology appears reasonable the experimental evaluation is rather weak as it only covers a single data set and a very limited number of cross validation folds given the significant variation in the performances of all the methods it seems the differences between the better performing methods are probably not statistically significant more comprehensive empirical validation could clearly strengthen the paper clarity the writing is generally good both in terms of the biology and ml but more mathematical rigour would make it easier to understand precisely what was done the different architectures are explained on an intuitive level and might benefit from a clear mathematical definition i was ultimately left unsure of what the raw endend model is given so few parameters it cannot work on raw k dimensional input but i could not figure out what kind of embedding was used the results in fig might be clearer if scaled so that maximum for each class is to avoid confounding from different numbers of subjects in different classes in the text please use the standard italics math font for all symbols such as n nd originality the application and the approach appear quite novel significance there is clearly strong interest for deep learning in the genomics area and the paper seeks to address some of the major bottlenecks here it is too early to tell whether the specific techniques proposed in the paper will be the ultimate solution but at the very least the paper provides interesting new ideas for others to work on other comments i think releasing the code as promised would be a must,6.0
351.json,the paper addresses the important problem d n in deep learning the proposed approach based on lower dimensional feature embeddings is reasonable and makes applying deep learning methods to data with large d possible the paper is well written and the results show improvements over reasonable baselines,7.0
701.json,this paper proposed to perform finetuning in an augmentation fashion by freezing the original network and adding a new model aside it the idea itself is interesting and complements existing training and finetuning approaches although i think there are a few baseline approaches that can be compared against such as ensemble in principle the idea is similar to an ensembling approach where multiple networks are ensembled together to get a final prediction the approach in figure should be compared with such ensemble baselines taking multiple source domain predictors possibly with the same modular setting as the proposed method and compare the performance comparison with late fusion if we combine the pretrained network and a network finetuned from the pretrained one and do a late fusion basically i think it is a valuable argument in section and figure that finetuning with a small amount of data may hurt the performance in general this builds the ground for freezing a pretrained network and only augmenting it not changing it i agree with the authors on this argument although currently other than figure there seem to be little empirical study that justifies it it is worth noting that figure seems to suggest that some of the module filters are either not converging or are learning unuseful features like the first two filters in a overall i think it is an interesting idea and i would love to see it better developed thus i am giving a weak accept recommendation but with a low confidence as the experiments section is not very convincing,6.0
